Age,Gender,Education Level,Job Title,Years of Experience,Salary,Job Role
42.0,1,5,Software Engineer Manager,13.0,170000.0,Engineering Roles
48.0,1,6,Software Engineer Manager,18.0,200000.0,Engineering Roles
23.0,1,6,Software Engineer Manager,0.0,52779.0,Engineering Roles
45.0,1,5,Software Engineer Manager,19.0,163780.0,Engineering Roles
52.0,0,6,Software Engineer Manager,27.0,180958.0,Engineering Roles
47.0,1,6,Software Engineer Manager,21.0,174985.0,Engineering Roles
39.0,0,5,Software Engineer Manager,12.0,160000.0,Engineering Roles
45.0,1,6,Software Engineer Manager,15.0,185000.0,Engineering Roles
44.0,0,6,Software Engineer Manager,18.0,162454.0,Engineering Roles
45.0,1,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
54.0,0,6,Software Engineer Manager,14.0,190000.0,Engineering Roles
39.0,0,5,Software Engineer Manager,12.0,160000.0,Engineering Roles
33.0,1,5,Web Developer,6.0,80000.0,Engineering Roles
30.0,0,3,Web Developer,4.0,65000.0,Engineering Roles
28.0,1,5,Web Developer,3.0,55000.0,Engineering Roles
28.0,1,3,Web Developer,4.0,65000.0,Engineering Roles
28.0,1,5,Web Developer,3.0,55000.0,Engineering Roles
33.0,1,3,Web Developer,5.0,70000.0,Engineering Roles
29.0,0,5,Web Developer,4.0,65000.0,Engineering Roles
36.0,0,5,Web Developer,7.0,85000.0,Engineering Roles
29.0,0,5,Web Developer,3.0,60000.0,Engineering Roles
36.0,0,5,Web Developer,7.0,85000.0,Engineering Roles
24.0,0,3,Web Developer,1.0,45000.0,Engineering Roles
32.0,1,5,Web Developer,6.0,80000.0,Engineering Roles
24.0,0,3,Web Developer,1.0,40000.0,Engineering Roles
33.0,1,3,Web Developer,5.0,70000.0,Engineering Roles
32.0,1,5,Web Developer,6.0,80000.0,Engineering Roles
36.0,0,5,Web Developer,7.0,85000.0,Engineering Roles
29.0,0,5,Web Developer,5.0,70000.0,Engineering Roles
