Age,Gender,Education Level,Job Title,Years of Experience,Salary,Job Role
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
39.0,0,5,Software Engineer Manager,12.0,160000.0,Engineering Roles
37.0,1,5,Software Engineer Manager,10.0,150000.0,Engineering Roles
46.0,1,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
41.0,0,6,Software Engineer Manager,13.0,138662.0,Engineering Roles
39.0,0,6,Software Engineer Manager,13.0,143814.0,Engineering Roles
49.0,1,6,Software Engineer Manager,15.0,185000.0,Engineering Roles
55.0,0,6,Software Engineer Manager,29.0,190543.0,Engineering Roles
43.0,1,6,Software Engineer Manager,13.0,180000.0,Engineering Roles
46.0,1,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
49.0,1,6,Software Engineer Manager,15.0,185000.0,Engineering Roles
60.0,0,6,Software Engineer Manager,33.0,179180.0,Engineering Roles
49.0,1,6,Software Engineer Manager,15.0,185000.0,Engineering Roles
54.0,1,6,Software Engineer Manager,17.0,195000.0,Engineering Roles
43.0,0,6,Software Engineer Manager,19.0,155944.0,Engineering Roles
38.0,1,5,Software Engineer Manager,16.0,154990.0,Engineering Roles
49.0,1,6,Software Engineer Manager,15.0,185000.0,Engineering Roles
46.0,1,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
49.0,1,6,Software Engineer Manager,15.0,185000.0,Engineering Roles
45.0,1,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
42.0,1,5,Software Engineer Manager,13.0,170000.0,Engineering Roles
42.0,1,5,Software Engineer Manager,13.0,170000.0,Engineering Roles
45.0,1,6,Software Engineer Manager,21.0,170226.0,Engineering Roles
56.0,1,6,Software Engineer Manager,17.0,195000.0,Engineering Roles
45.0,1,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
39.0,0,5,Software Engineer Manager,12.0,160000.0,Engineering Roles
44.0,1,6,Software Engineer Manager,18.0,190000.0,Engineering Roles
50.0,1,6,Software Engineer Manager,17.0,195000.0,Engineering Roles
53.0,1,6,Software Engineer Manager,25.0,181714.0,Engineering Roles
57.0,0,6,Software Engineer Manager,33.0,191790.0,Engineering Roles
46.0,1,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
47.0,1,6,Software Engineer Manager,21.0,174985.0,Engineering Roles
49.0,1,6,Software Engineer Manager,15.0,185000.0,Engineering Roles
55.0,1,6,Software Engineer Manager,18.0,210000.0,Engineering Roles
44.0,0,6,Software Engineer Manager,11.0,165000.0,Engineering Roles
62.0,1,6,Software Engineer Manager,20.0,200000.0,Engineering Roles
56.0,0,6,Software Engineer Manager,18.0,210000.0,Engineering Roles
23.0,1,6,Software Engineer Manager,0.0,52612.0,Engineering Roles
36.0,0,5,Web Developer,7.0,85000.0,Engineering Roles
29.0,0,5,Web Developer,4.0,65000.0,Engineering Roles
28.0,1,3,Web Developer,4.0,65000.0,Engineering Roles
34.0,1,3,Web Developer,4.0,65000.0,Engineering Roles
29.0,0,5,Web Developer,5.0,70000.0,Engineering Roles
24.0,0,3,Web Developer,1.0,40000.0,Engineering Roles
36.0,0,5,Web Developer,7.0,85000.0,Engineering Roles
33.0,1,3,Web Developer,5.0,70000.0,Engineering Roles
33.0,1,5,Web Developer,6.0,80000.0,Engineering Roles
33.0,0,3,Web Developer,5.0,70000.0,Engineering Roles
33.0,1,3,Web Developer,5.0,70000.0,Engineering Roles
33.0,1,3,Web Developer,5.0,70000.0,Engineering Roles
33.0,1,2,Web Developer,6.0,65000.0,Engineering Roles
33.0,1,3,Web Developer,5.0,70000.0,Engineering Roles
30.0,1,3,Web Developer,5.0,70000.0,Engineering Roles
24.0,0,3,Web Developer,1.0,40000.0,Engineering Roles
30.0,1,3,Web Developer,4.0,65000.0,Engineering Roles
