Age,Gender,Education Level,Job Title,Years of Experience,Salary,Job Role
39.0,0,5,Software Engineer Manager,12.0,160000.0,Engineering Roles
29.0,1,6,Software Engineer Manager,6.0,106662.0,Engineering Roles
46.0,0,6,Software Engineer Manager,23.0,168304.0,Engineering Roles
39.0,0,5,Software Engineer Manager,11.0,170000.0,Engineering Roles
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
40.0,1,5,Software Engineer Manager,16.0,150301.0,Engineering Roles
42.0,1,5,Software Engineer Manager,13.0,170000.0,Engineering Roles
54.0,1,6,Software Engineer Manager,17.0,195000.0,Engineering Roles
43.0,0,5,Software Engineer Manager,11.0,160000.0,Engineering Roles
46.0,1,6,Software Engineer Manager,14.0,180000.0,Engineering Roles
42.0,1,6,Software Engineer Manager,14.0,190000.0,Engineering Roles
52.0,1,6,Software Engineer Manager,26.0,185982.0,Engineering Roles
37.0,0,3,Software Engineer Manager,11.0,170000.0,Engineering Roles
42.0,1,5,Software Engineer Manager,13.0,170000.0,Engineering Roles
56.0,1,6,Software Engineer Manager,17.0,195000.0,Engineering Roles
23.0,1,6,Software Engineer Manager,0.0,52612.0,Engineering Roles
49.0,1,6,Software Engineer Manager,15.0,185000.0,Engineering Roles
60.0,0,6,Software Engineer Manager,33.0,179180.0,Engineering Roles
52.0,1,6,Software Engineer Manager,23.0,161568.0,Engineering Roles
51.0,1,6,Software Engineer Manager,16.0,190000.0,Engineering Roles
43.0,0,6,Software Engineer Manager,19.0,156486.0,Engineering Roles
41.0,0,6,Software Engineer Manager,14.0,185000.0,Engineering Roles
44.0,0,6,Software Engineer Manager,18.0,161621.0,Engineering Roles
39.0,0,5,Software Engineer Manager,12.0,160000.0,Engineering Roles
32.0,1,3,Software Engineer Manager,9.0,104661.0,Engineering Roles
52.0,1,6,Software Engineer Manager,27.0,190596.0,Engineering Roles
54.0,1,6,Software Engineer Manager,18.0,195000.0,Engineering Roles
49.0,1,5,Software Engineer Manager,22.0,182237.0,Engineering Roles
49.0,1,6,Software Engineer Manager,15.0,185000.0,Engineering Roles
40.0,1,5,Software Engineer Manager,17.0,151670.0,Engineering Roles
52.0,1,6,Software Engineer Manager,26.0,185462.0,Engineering Roles
38.0,1,3,Software Engineer Manager,11.0,155000.0,Engineering Roles
49.0,1,6,Software Engineer Manager,15.0,185000.0,Engineering Roles
45.0,1,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
39.0,1,5,Software Engineer Manager,14.0,142360.0,Engineering Roles
24.0,0,3,Web Developer,1.0,40000.0,Engineering Roles
36.0,0,5,Web Developer,7.0,85000.0,Engineering Roles
27.0,0,3,Web Developer,2.0,50000.0,Engineering Roles
33.0,1,3,Web Developer,5.0,70000.0,Engineering Roles
28.0,1,3,Web Developer,4.0,65000.0,Engineering Roles
35.0,1,3,Web Developer,6.0,80000.0,Engineering Roles
30.0,0,3,Web Developer,4.0,65000.0,Engineering Roles
34.0,1,5,Web Developer,8.0,90000.0,Engineering Roles
29.0,0,5,Web Developer,3.0,60000.0,Engineering Roles
27.0,1,5,Web Developer,2.0,50000.0,Engineering Roles
26.0,0,3,Web Developer,3.0,55000.0,Engineering Roles
36.0,1,3,Web Developer,10.0,100000.0,Engineering Roles
25.0,1,1,Web Developer,2.0,45000.0,Engineering Roles
27.0,0,5,Web Developer,2.0,50000.0,Engineering Roles
28.0,1,3,Web Developer,4.0,65000.0,Engineering Roles
30.0,1,3,Web Developer,4.0,65000.0,Engineering Roles
30.0,1,3,Web Developer,5.0,70000.0,Engineering Roles
